id,name,reaction,lower_bound,upper_bound,compartment,gene_reaction
ME2,Malic enzyme (NADP),mal__L_c + nadp_c --> co2_c + nadph_c + pyr_c,,999999.0,{'c'},BSU29220
NADK4,NAD kinase  dCTP,dctp_c + nad_c --> dcdp_c + h_c + nadp_c,,999999.0,{'c'},BSU11610
BGLA1,6-phospho-beta-glucosidase,6pgg_c + h2o_c --> g6p_c + glc__D_c,,999999.0,{'c'},BSU38560 or BSU40110
NADK5,NAD kinase  dTTP,dttp_c + nad_c --> dtdp_c + h_c + nadp_c,,999999.0,{'c'},BSU11610
NADS1,NAD synthase (nh3),atp_c + dnad_c + nh4_c --> amp_c + h_c + nad_c + ppi_c,,999999.0,{'c'},BSU03130
NAt3_1,Sodium proton antiporter  HNA is 11,h_e + na1_c --> h_c + na1_e,,999999.0,"{'e', 'c'}",BSU31600 or BSU09850 or BSU31610 or BSU31620 or BSU31630 or BSU31640 or BSU31650 or BSU31660 or BSU09680 or BSU33420 or BSU11640
NAabcO,Sodium transport out via ABC system,atp_c + h2o_c + na1_c --> adp_c + h_c + na1_e + pi_c,,999999.0,"{'e', 'c'}",BSU02750 and BSU02760
MECDPDH2,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",2mecdp_c + nadh_c --> h2mb4p_c + h2o_c + nad_c,,999999.0,{'c'},BSU25070
MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,,999999.0,{'c'},BSU00900
METAT,Methionine adenosyltransferase,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,,999999.0,{'c'},BSU30550
NDPK7,Nucleoside-diphosphate kinase (ATP:dCDP),atp_c + dcdp_c <=> adp_c + dctp_c,-999999.0,999999.0,{'c'},BSU22730
PENCAC,Penicillin acylase,h2o_c + h_c + pencil_c --> 6ampenc_c + for_c,,999999.0,{'c'},BSU39540
NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),atp_c + cdp_c <=> adp_c + ctp_c,-999999.0,999999.0,{'c'},BSU22730
NDPK4,Nucleoside-diphosphate kinase (ATP:dTDP),atp_c + dtdp_c <=> adp_c + dttp_c,-999999.0,999999.0,{'c'},BSU22730
PAPSR,Phosphoadenylyl-sulfate reductase (thioredoxin),paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,,999999.0,{'c'},BSU15570
NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),atp_c + dgdp_c <=> adp_c + dgtp_c,-999999.0,999999.0,{'c'},BSU22730
PMDPHT,Pyrimidine phosphatase,5aprbu_c + h2o_c --> 4r5au_c + pi_c,,999999.0,{'c'},
ORNt2,Ornithine transport in via proton symport,h_e + orn__L_e --> h_c + orn__L_c,,999999.0,"{'e', 'c'}",BSU33330
PPAt6,Propionate transport inout via proton symport,h_e + ppa_e <=> h_c + ppa_c,-999999.0,999999.0,"{'e', 'c'}",
PPIabc,Diphosphate transport in via ABC system,atp_c + h2o_c + ppi_e --> adp_c + h_c + pi_c + ppi_c,,999999.0,"{'e', 'c'}",
NDPK6,Nucleoside-diphosphate kinase (ATP:dUDP),atp_c + dudp_c <=> adp_c + dutp_c,-999999.0,999999.0,{'c'},BSU22730
NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),atp_c + gdp_c <=> adp_c + gtp_c,-999999.0,999999.0,{'c'},BSU22730
NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),atp_c + udp_c <=> adp_c + utp_c,-999999.0,999999.0,{'c'},BSU22730
PPTGS_BS,Peptidoglycan subunit synthesis,uaagmda_c --> h_c + peptido_BS_c + udcpdp_c,,999999.0,{'c'},
PGMT_B,B phosphoglucomutase,g6p_B_c <=> g1p_B_c,-999999.0,999999.0,{'c'},BSU34550
PPTT,Trans pentaprenyltranstransferase,ipdp_c + pendp_c --> hexdp_c + ppi_c,,999999.0,{'c'},
PSER_Dt6,D O Phosphoserine transport inout via proton symport,h_e + pser__D_e <=> h_c + pser__D_c,-999999.0,999999.0,"{'e', 'c'}",
PSER_Lt6,O Phospho L serine transport in via proton symport,h_e + pser__L_e <=> h_c + pser__L_c,-999999.0,999999.0,"{'e', 'c'}",
RAFFINt2,Raffinose transport in via proton symport,h_e + raffin_e --> h_c + raffin_c,,999999.0,"{'e', 'c'}",
PGI,Glucose-6-phosphate isomerase,g6p_c <=> f6p_c,-999999.0,999999.0,{'c'},BSU31350
RHCYS,5 deoxyribos 5 ylhomocysteinase,h2o_c + rhcys_c --> hcys__L_c + rib__D_c,,999999.0,{'c'},
P5CD,1-pyrroline-5-carboxylate dehydrogenase,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,,999999.0,{'c'},BSU37780
RIBFLVt2,Riboflavin transport in via proton symport,h_e + ribflv_e <=> h_c + ribflv_c,-999999.0,999999.0,"{'e', 'c'}",
NDPK9,Nucleoside diphosphate kinase  ATPIDP,atp_c + idp_c <=> adp_c + itp_c,-999999.0,999999.0,{'c'},BSU22730
RMNt,L-rhamnose transport via proton symport,h_e + rmn_e --> h_c + rmn_c,,999999.0,"{'e', 'c'}",
PYRt2,Pyruvate transport in via proton symport,h_e + pyr_e <=> h_c + pyr_c,-999999.0,999999.0,"{'e', 'c'}",
PYNP1,Pyrimidine-nucleoside phosphorylase (cytosine),csn_c + r1p_c <=> cytd_c + pi_c,-999999.0,999999.0,{'c'},BSU39400
PHETA1,Phenylalanine transaminase,akg_c + phe__L_c <=> glu__L_c + phpyr_c,-999999.0,999999.0,{'c'},BSU22620 or BSU34890
NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),atp_c + dadp_c <=> adp_c + datp_c,-999999.0,999999.0,{'c'},BSU22730
PYNP2r,Pyrimidine-nucleoside phosphorylase (uracil),pi_c + uri_c <=> r1p_c + ura_c,-999999.0,999999.0,{'c'},BSU39400
RMPA,Rhamnulose-1-phosphate aldolase,rml1p_c <=> dhap_c + lald__L_c,-999999.0,999999.0,{'c'},
SALADC2,Sulfinoalanine decarboxylase,Lcyst_c --> co2_c + taur_c,,999999.0,{'c'},
NH4t,Ammonia reversible transport,nh4_e <=> nh4_c,-999999.0,999999.0,"{'e', 'c'}",BSU36510
DSERt2,D-serine transport via proton symport,h_e + ser__D_e <=> h_c + ser__D_c,-999999.0,999999.0,"{'e', 'c'}",
SERt2r,L serine reversible transport via proton symport,h_e + ser__L_e --> h_c + ser__L_c,,999999.0,"{'e', 'c'}",
PTAr,Phosphotransacetylase,accoa_c + pi_c <=> actp_c + coa_c,-999999.0,999999.0,{'c'},BSU37660
PMPK,Phosphomethylpyrimidine kinase,4ampm_c + atp_c --> 2mahmp_c + adp_c,,999999.0,{'c'},BSU38020 or BSU11710
SORD_D,D sorbitol dehydrogenase,fad_c + sbt__D_c <=> fadh2_c + srb__L_c,-999999.0,999999.0,{'c'},
NMNAT,Nicotinamide-nucleotide adenylyltransferase,atp_c + h_c + nmn_c <=> nad_c + ppi_c,-999999.0,999999.0,{'c'},BSU25640
SRB_Lt,L sorbose reversible transport,srb__L_e <=> srb__L_c,-999999.0,999999.0,"{'e', 'c'}",
PTA2,Phosphate acetyltransferase,pi_c + ppcoa_c <=> coa_c + ppap_c,-999999.0,999999.0,{'c'},BSU37660
PHYT3,3 phytase,h2o_c + inoshp_c --> inospp1_c + pi_c,,999999.0,{'c'},BSU19800
NNATr,Nicotinate-nucleotide adenylyltransferase,atp_c + h_c + nicrnt_c <=> dnad_c + ppi_c,-999999.0,999999.0,{'c'},BSU25640
PIabc,Phosphate transport via ABC system,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,,999999.0,"{'e', 'c'}",BSU24970 and BSU24960 and BSU24950 and BSU24980 and BSU24990
SO4t2,Sulfate transport in via proton symport,h_e + so4_e --> h_c + so4_c,,999999.0,"{'e', 'c'}",BSU01580 or BSU15580 or BSU34660
NNAM,Nicotinamidase,h2o_c + ncam_c --> nac_c + nh4_c,,999999.0,{'c'},BSU31760
SARCOX,Sarcosine oxidase,h2o_c + o2_c + sarcs_c --> fald_c + gly_c + h2o2_c,,999999.0,{'c'},BSU11670
PIt2r,Phosphate reversible transport via symport,h_e + pi_e <=> h_c + pi_c,-999999.0,999999.0,"{'e', 'c'}",BSU12840
PIt7,Phosphate transport in/out via three Na+ symporter,3.0 na1_e + pi_e --> 3.0 na1_c + pi_c,,999999.0,"{'e', 'c'}",BSU25420
SUCR,Sucrose hydrolyzing enzyme,h2o_c + sucr_c --> fru_c + glc__D_c,,999999.0,{'c'},BSU34560
NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,,999999.0,{'c'},BSU27860
PMANM,Phosphomannomutase,man1p_c <=> man6p_c,-999999.0,999999.0,{'c'},BSU09310
SALCpts,Salicin transport via PEP:Pyr PTS,pep_c + salcn_e --> pyr_c + salcn6p_c,,999999.0,"{'e', 'c'}",BSU39270 and BSU13900 and BSU13910
NO2t2r,"Nitrite transport in via proton symport, reversible",h_e + no2_e --> h_c + no2_c,,999999.0,"{'e', 'c'}",BSU38060
NPHS,Naphthoate synthase,sbzcoa_c --> coa_c + dhna_c,,999999.0,{'c'},BSU30800
RBK,Ribokinase,atp_c + rib__D_c <=> adp_c + h_c + r5p_c,-999999.0,999999.0,{'c'},BSU35920
NO2t3,Nitrite transport out via proton antiport,h_e + no2_c --> h_c + no2_e,,999999.0,"{'e', 'c'}",BSU37320 or BSU38060
PNTEH,Hydrolase Class   RXN R02973,h2o_c + ptth_c --> cysam_c + pnto__R_c,,999999.0,{'c'},BSU03010
NO3t2,Nitrate transport in via proton symport,h_e + no3_e --> h_c + no3_c,,999999.0,"{'e', 'c'}",BSU03330
PNTK,Pantothenate kinase,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,,999999.0,{'c'},BSU23760
RBK_Dr,D-ribulokinase (D-ribulose),atp_c + rbl__D_c --> adp_c + h_c + ru5p__D_c,,999999.0,{'c'},BSU28790
RIBabc,D-ribose transport via ABC system,atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,,999999.0,"{'e', 'c'}",BSU35940 and BSU35960 and BSU35950 and BSU35930
NTR3B,Nitrate reductase,2.0 h_c + mql7_c + no3_c --> h2o_c + 2.0 h_e + mqn7_c + no2_c,,999999.0,"{'e', 'c'}",(BSU03320 and BSU03310) or (BSU37280 and BSU37270 and BSU37260)
SUCCt2r,Succinate transport via proton symport,h_e + succ_e <=> h_c + succ_c,-999999.0,999999.0,"{'e', 'c'}",BSU07570 or BSU04470
Q23DO,Quercetin 2 3 dioxygenase,o2_c + quc_c --> 2pcpgc_c + co_c,,999999.0,{'c'},BSU39980
PNP,Purine nucleoside phosphorylase,pi_c + rnam_c <=> h_c + ncam_c + r1p_c,-999999.0,999999.0,{'c'},BSU23490 or BSU19630
QULNS,Quinolinate synthase,dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,,999999.0,{'c'},BSU27850
RBFK,Riboflavin kinase,atp_c + ribflv_c --> adp_c + fmn_c + h_c,,999999.0,{'c'},BSU29300 or BSU16670
APNPT,ATP:pantetheine 4'-phosphotransferase,atp_c + ptth_c <=> adp_c + h_c + pan4p_c,-999999.0,999999.0,{'c'},BSU23760
PNTOt2,Pantothenate reversible transport via proton symport,h_e + pnto__R_e <=> h_c + pnto__R_c,-999999.0,999999.0,"{'e', 'c'}",BSU38240
PPA,Inorganic diphosphatase,h2o_c + ppi_c --> h_c + 2.0 pi_c,,999999.0,{'c'},BSU40550
PPBNGS,Porphobilinogen synthase,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,,999999.0,{'c'},BSU28130
PPNCL,Phosphopantothenate-cysteine ligase,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cdp_c + h_c + pi_c,,999999.0,{'c'},BSU15700
RBK_L1,L-ribulokinase (L-ribulose),atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,,999999.0,{'c'},BSU28790
RBFSa,Riboflavin synthase,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,,999999.0,{'c'},BSU23270 and BSU23250
PPCDC,Phosphopantothenoylcysteine decarboxylase,4ppcys_c + h_c --> co2_c + pan4p_c,,999999.0,{'c'},BSU15700
PPCK,Phosphoenolpyruvate carboxykinase,atp_c + oaa_c --> adp_c + co2_c + pep_c,,999999.0,{'c'},BSU30560
OCBT_1,Ornithine carbamoyltransferase,cbp_c + orn__L_c <=> citr__L_c + h_c + pi_c,-999999.0,999999.0,{'c'},BSU11250
PPM,Phosphopentomutase,r1p_c <=> r5p_c,-999999.0,999999.0,{'c'},BSU23500
PPCOAC,Propionyl-CoA carboxylase,atp_c + hco3_c + ppcoa_c --> adp_c + h_c + mmcoa__S_c + pi_c,,999999.0,{'c'},BSU23920 or BSU18210
RBFSb,Riboflavin synthase,2.0 dmlz_c --> 4r5au_c + ribflv_c,,999999.0,{'c'},BSU23270 and BSU23250
RBP4E,L-ribulose-phosphate 4-epimerase,ru5p__L_c <=> xu5p__D_c,-999999.0,999999.0,{'c'},BSU28780
RMI,L-rhamnose isomerase,rmn_c <=> rml_c,-999999.0,999999.0,{'c'},BSU31180
RMK,Rhamnulokinase,atp_c + rml_c --> adp_c + h_c + rml1p_c,,999999.0,{'c'},BSU31200
PPM2,Phosphopentomutase 2 (deoxyribose),2dr1p_c <=> 2dr5p_c,-999999.0,999999.0,{'c'},BSU23500
PPND,Prephenate dehydrogenase,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,,999999.0,{'c'},BSU22610
RNDR4,Ribonucleoside-diphosphate reductase (UDP),trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,,999999.0,{'c'},BSU17380 and BSU17390 and BSU17370
NTRIR2x,Nitrite Reductase (NADH),5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,,999999.0,{'c'},BSU03300 and BSU03290
RPE,Ribulose 5-phosphate 3-epimerase,ru5p__D_c <=> xu5p__D_c,-999999.0,999999.0,{'c'},BSU15790
RPI,Ribose-5-phosphate isomerase,r5p_c <=> ru5p__D_c,-999999.0,999999.0,{'c'},BSU36920
SADT,Sulfate adenylyltransferase,atp_c + h_c + so4_c <=> aps_c + ppi_c,-999999.0,999999.0,{'c'},BSU15590
PPNDH,Prephenate dehydratase,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,,999999.0,{'c'},BSU27900
PPPGO,Protoporphyrinogen oxidase (aerobic),1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c,,999999.0,{'c'},BSU10140
PPS,Phosphoenolpyruvate synthase,atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c,,999999.0,{'c'},BSU18830
PRAGSr,Phosphoribosylglycinamide synthase,atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c,,999999.0,{'c'},BSU06530
PRAIi,Phosphoribosylanthranilate isomerase (irreversible),pran_c <=> 2cpr5p_c,-999999.0,999999.0,{'c'},BSU22650
SBTD_D2,D sorbitol dehydrogenase  D fructose producing,nad_c + sbt__D_c --> fru_c + h_c + nadh_c,,999999.0,{'c'},BSU06150
SBTt2,D sorbitol transport in via proton symport,h_e + sbt__D_e --> h_c + sbt__D_c,,999999.0,"{'e', 'c'}",BSU06160
SDPDS,Succinyl-diaminopimelate desuccinylase,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,,999999.0,{'c'},BSU19710
SERAT,Serine O-acetyltransferase,accoa_c + ser__L_c <=> acser_c + coa_c,-999999.0,999999.0,{'c'},BSU00930
SERD_D,D-serine deaminase,ser__D_c --> nh4_c + pyr_c,,999999.0,{'c'},BSU23770
SHCHD2_1,Sirohydrochlorin dehydrogenase  NAD,nad_c + shcl_c --> h_c + nadh_c + srch_c,,999999.0,{'c'},BSU15630
PRAIS_1,Phosphoribosylaminoimidazole synthetase,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c,,999999.0,{'c'},BSU06500
PRATPP,Phosphoribosyl-ATP pyrophosphatase,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,,999999.0,{'c'},BSU34860
PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,5aizc_c + asp__L_c + atp_c <=> 25aics_c + adp_c + h_c + pi_c,-999999.0,999999.0,{'c'},BSU06450
PRFGS_1,Phosphoribosylformylglycinamidine synthase,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c,,999999.0,{'c'},BSU06480 and BSU06470 and BSU06460
PRMICI,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,prfp_c <=> prlp_c,-999999.0,999999.0,{'c'},BSU34880
SERD_L,L-serine deaminase,ser__L_c --> nh4_c + pyr_c,,999999.0,{'c'},BSU15850 and BSU15860
SHCHF_2,Sirohydrochlorin ferrochetalase,fe2_c + srch_c --> 2.0 h_c + sheme_c,,999999.0,{'c'},BSU15620
OMPDC,Orotidine-5'-phosphate decarboxylase,h_c + orot5p_c --> co2_c + ump_c,,999999.0,{'c'},BSU15550
SHK3Dr,Shikimate dehydrogenase,3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c,-999999.0,999999.0,{'c'},BSU25660
SHKK,Shikimate kinase,atp_c + skm_c --> adp_c + h_c + skm5p_c,,999999.0,{'c'},BSU03150
SHSL1,O-succinylhomoserine lyase (L-cysteine),cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,,999999.0,{'c'},BSU11870
URATEt_1,Urate permease,h_e + urate_e --> h_c + urate_c,,999999.0,"{'e', 'c'}",BSU32440 or BSU32430
PRO1x,Proline oxidase  L proline  NAD,nad_c + pro__L_c --> 1pyr5c_c + 2.0 h_c + nadh_c,,999999.0,{'c'},BSU03200
PRPPS,Phosphoribosylpyrophosphate synthetase,atp_c + r5p_c <=> amp_c + h_c + prpp_c,-999999.0,999999.0,{'c'},BSU00510
SHSL2,O succinylhomoserine lyase  H2S,h2s_c + suchms_c --> hcys__L_c + succ_c,,999999.0,{'c'},BSU11870
OCOAT1,3-oxoacid CoA-transferase (Succinyl-CoA: acetoacetate),acac_c + succoa_c <=> aacoa_c + succ_c,-999999.0,999999.0,{'c'},BSU38990 and BSU38980
SHSL3,O succinylhomoserine lyase  methanethiol,ch4s_c + suchms_c --> h_c + met__L_c + succ_c,,999999.0,{'c'},BSU11870
SHSL4r,O succinylhomoserine lyase  elimination   reversible,h2o_c + suchms_c --> 2obut_c + h_c + nh4_c + succ_c,,999999.0,{'c'},BSU11870
PROt2r,L proline reversible transport via proton symport,h_e + pro__L_e --> h_c + pro__L_c,,999999.0,"{'e', 'c'}",BSU06660 or BSU30530 or BSU03220 or BSU19580
PSCVT,3-phosphoshikimate 1-carboxyvinyltransferase,pep_c + skm5p_c <=> 3psme_c + pi_c,-999999.0,999999.0,{'c'},BSU22600
PSDC_BS,Phosphatidylserine decarboxylase,0.01 ps_BS_c --> co2_c + 0.01 psetha_BS_c,,999999.0,{'c'},BSU02290
SLCYSS,O-acetyl-L-serine sulfhydrylase,acser_c + tsul_c --> ac_c + scys__L_c,,999999.0,{'c'},BSU00730 or BSU11870
ORNTA_1,Ornithine transaminase,akg_c + orn__L_c --> glu5sa_c + glu__L_c,,999999.0,{'c'},BSU40340
SPODM,Superoxide dismutase,2.0 h_c + 2.0 o2s_c <=> h2o2_c + o2_c,-999999.0,999999.0,{'c'},BSU25020
PSERT,Phosphoserine transaminase,3php_c + glu__L_c <=> akg_c + pser__L_c,-999999.0,999999.0,{'c'},BSU10020
PSP_D,Phosphoserine phosphatase  D serine,h2o_c + pser__D_c --> pi_c + ser__D_c,,999999.0,{'c'},BSU04740
PTHPS,6-pyruvoyltetrahydropterin synthase,ahdt_c --> 6pthp_c + pppi_c,,999999.0,{'c'},BSU13730
SPMDAT1,Spermidine acetyltransferase,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c,,999999.0,{'c'},BSU26600
ORPT,Orotate phosphoribosyltransferase,orot5p_c + ppi_c <=> orot_c + prpp_c,-999999.0,999999.0,{'c'},BSU15560
SPMDAT3,Spermidine acetyltransferase  spermine,2.0 accoa_c + sprm_c --> 2.0 coa_c + diasprm_c + 2.0 h_c,,999999.0,{'c'},BSU26600
SPMDt3i,Spermidine transport in via proton antiport,h_c + spmd_e <-- h_e + spmd_c,-999999.0,,"{'e', 'c'}",BSU26590
SPRMS,Spermine synthase,ametam_c + spmd_c --> 5mta_c + h_c + sprm_c,,999999.0,{'c'},BSU37500
SPMS,Spermidine synthase,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,,999999.0,{'c'},BSU37500
PTPATi,Pantetheine-phosphate adenylyltransferase,atp_c + h_c + pan4p_c <=> dpcoa_c + ppi_c,-999999.0,999999.0,{'c'},BSU15020
PYK,Pyruvate kinase,adp_c + h_c + pep_c --> atp_c + pyr_c,,999999.0,{'c'},BSU29180
PUNP5,Purine-nucleoside phosphorylase (Inosine),ins_c + pi_c <=> hxan_c + r1p_c,-999999.0,999999.0,{'c'},BSU23490 or BSU19630
PUNP6,Purine-nucleoside phosphorylase (Deoxyinosine),din_c + pi_c <=> 2dr1p_c + hxan_c,-999999.0,999999.0,{'c'},BSU19630 or BSU23490
PURabc1,Puromycin efflux  via ABC system,atp_c + h2o_c + pur_c --> adp_c + h_c + pi_c + pur_e,,999999.0,"{'e', 'c'}",BSU03070
PYRIS,Pyridoxal 5  phsophate synthase,g3p_c + gln__L_c + r5p_c --> pydx5p_c + unk2_BS_c,,999999.0,{'c'},BSU00110 and BSU00120
OIVD1r,2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate),4mop_c + coa_c + nad_c <=> co2_c + ivcoa_c + nadh_c,-999999.0,999999.0,{'c'},BSU24050 and BSU24040 and BSU24030 and BSU24060
EX_f6p_e,D-fructose 6-phosphate exchange,f6p_e --> ,,999999.0,{'e'},
SSALy,Succinate-semialdehyde dehydrogenase (NADP),h2o_c + nadp_c + sucsal_c --> 2.0 h_c + nadph_c + succ_c,,999999.0,{'c'},BSU03910
SUCBZL,O-succinylbenzoate-CoA ligase,atp_c + coa_c + sucbz_c --> amp_c + ppi_c + sbzcoa_c,,999999.0,{'c'},BSU30790
SUCBZS,O-succinylbenzoate-CoA synthase,2shchc_c --> h2o_c + sucbz_c,,999999.0,{'c'},BSU30780
TGBPA,Tagatose-bisphosphate aldolase,tagdp__D_c <=> dhap_c + g3p_c,-999999.0,999999.0,{'c'},
SUCD1,Succinate dehydrogenase,fad_c + succ_c <=> fadh2_c + fum_c,-999999.0,999999.0,{'c'},BSU28450 and BSU28440 and BSU28430
OIVD2,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate),3mob_c + coa_c + nad_c --> co2_c + ibcoa_c + nadh_c,,999999.0,{'c'},BSU24050 and BSU24040 and BSU24030 and BSU24060
SUCD5_BS,Succinate dehydrogenase,fadh2_c + 2.0 h_e + mqn7_c --> fad_c + 2.0 h_c + mql7_c,,999999.0,"{'e', 'c'}",BSU28450 and BSU28440 and BSU28430
SUCOAS,Succinyl-CoA synthetase (ADP-forming),atp_c + coa_c + succ_c <=> adp_c + pi_c + succoa_c,-999999.0,999999.0,{'c'},BSU16090 and BSU16100
THIOGabc,Thioglycolate transport via ABC system,atp_c + h2o_c + thiog_e --> adp_c + h_c + pi_c + thiog_c,,999999.0,"{'e', 'c'}",
THMt6,Thymine transport inout via proton symport,h_e + thym_e <=> h_c + thym_c,-999999.0,999999.0,"{'e', 'c'}",
OIVD3,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,,999999.0,{'c'},BSU24050 and BSU24040 and BSU24030 and BSU24060
THRt2r,L threonine reversible transport via proton symport,h_e + thr__L_e --> h_c + thr__L_c,,999999.0,"{'e', 'c'}",
P5CR,Pyrroline-5-carboxylate reductase,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,,999999.0,{'c'},BSU12910 or BSU18480 or BSU23800
TMPHi,Trimetaphosphate hydrolase,h2o_c + tmp_c --> h_c + pppi_c,,999999.0,{'c'},
UREAt,Urea transport via facilitate diffusion,urea_e <=> urea_c,-999999.0,999999.0,"{'e', 'c'}",
TMPt6,TMP transport inout via proton symport,h_e + tmp_e <=> h_c + tmp_c,-999999.0,999999.0,"{'e', 'c'}",
OXADC,Oxalate decarboxylase,h_c + oxa_c --> co2_c + for_c,,999999.0,{'c'},BSU33240 or BSU18670
TYRt2r,L tyrosine reversible transport via proton symport,h_e + tyr__L_e <=> h_c + tyr__L_c,-999999.0,999999.0,"{'e', 'c'}",
UGLYCH,Ureidoglycolate hydrolase,h2o_c + 2.0 h_c + urdglyc_c <=> co2_c + glx_c + 2.0 nh4_c,-999999.0,999999.0,{'c'},
UMPt6,UMP transport in via proton symport,h_e + ump_e <=> h_c + ump_c,-999999.0,999999.0,"{'e', 'c'}",
SULAabc,Sulfoacetate transport via ABC system,atp_c + h2o_c + sula_e --> adp_c + h_c + pi_c + sula_c,,999999.0,"{'e', 'c'}",BSU08840 and BSU08830 and BSU08850
TAURabc,Taurine transport via ABC system,atp_c + h2o_c + taur_e --> adp_c + h_c + pi_c + taur_c,,999999.0,"{'e', 'c'}",BSU08840 and BSU08830 and BSU08850
TRPAS1,Tryptophanase  L cysteine,cys__L_c + h2o_c --> h2s_c + h_c + nh4_c + pyr_c,,999999.0,{'c'},BSU27250
THMDt2,Thymidine transport in via proton symport,h_e + thymd_e --> h_c + thymd_c,,999999.0,"{'e', 'c'}",BSU39020 or BSU39410 or BSU32180
TMDK1,Thymidine kinase (ATP:thymidine),atp_c + thymd_c --> adp_c + dtmp_c + h_c,,999999.0,{'c'},BSU37060
TMDPP,Thymidine phosphorylase,pi_c + thymd_c <=> 2dr1p_c + thym_c,-999999.0,999999.0,{'c'},BSU39400
UAGDP,UDP-N-acetylglucosamine diphosphorylase,acgam1p_c + h_c + utp_c <=> ppi_c + uacgam_c,-999999.0,999999.0,{'c'},BSU00500
TARTDC,Tartrate decarboxylase,h_c + tartr__L_c --> co2_c + glyc__R_c,,999999.0,{'c'},BSU04000
TYRTA,Tyrosine transaminase,akg_c + tyr__L_c <=> 34hpp_c + glu__L_c,-999999.0,999999.0,{'c'},BSU22620 or BSU34890
TECA1S45,Glycerol teichoic acid  n45   unlinked  unsubstituted,45.0 cdpglyc_c + uacgam_c + uacmam_c --> 45.0 cmp_c + gtca1_45_BS_c + 46.0 h_c + udp_c + ump_c,,999999.0,{'c'},BSU35750 and BSU35760 and BSU35720 and BSU35710 and BSU35700 and BSU35530
TARTRDH,Tartrate dehydrogenase,nad_c + tartr__L_c <=> h_c + nadh_c + oxglyc_c,-999999.0,999999.0,{'c'},BSU04000
TAGURr,Tagaturonate reductase,altrn_c + nad_c <=> h_c + nadh_c + tagur_c,-999999.0,999999.0,{'c'},BSU12380
SULR_1,Sulfite reductase  NADPH2,3.0 h2o_c + h2s_c + 3.0 nadp_c <=> 4.0 h_c + 3.0 nadph_c + so3_c,-999999.0,999999.0,{'c'},BSU33430 or BSU33440
TALA,Transaldolase,g3p_c + s7p_c <=> e4p_c + f6p_c,-999999.0,999999.0,{'c'},BSU37110
THRD,L-threonine dehydrogenase,nad_c + thr__L_c --> 2aobut_c + h_c + nadh_c,,999999.0,{'c'},BSU16990
